Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting)
"Spain","NET_ES209A","CCAA Cataluña","ES1148A","Sant Adrià de Besòs (Olímpic)","SP_08194008_8_8","NO2","Nitrogen dioxide (air)","P1Y-hr-max19","1 year hour max19","2021","91.000","ug/m3","86.46","3","Traffic","Urban","2.2222","41.4256","7.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:34:41",""
"Spain","NET_ES209A","CCAA Cataluña","ES1148A","Sant Adrià de Besòs (Olímpic)","SP_08194008_8_8","NO2","Nitrogen dioxide (air)","P1Y-hr-max","1 year hour max","2021","134.000","ug/m3","86.46","3","Traffic","Urban","2.2222","41.4256","7.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:38:29",""
"Spain","NET_ES209A","CCAA Cataluña","ES1148A","Sant Adrià de Besòs (Olímpic)","SP_08194008_8_8","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove400","1 year hour exceed 400","2021","0.000","count","86.46","3","Traffic","Urban","2.2222","41.4256","7.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:35:42",""
"Spain","NET_ES209A","CCAA Cataluña","ES1148A","Sant Adrià de Besòs (Olímpic)","SP_08194008_8_8","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","2021","0.000","count","86.46","3","Traffic","Urban","2.2222","41.4256","7.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:25:47",""
"Spain","NET_ES209A","CCAA Cataluña","ES1148A","Sant Adrià de Besòs (Olímpic)","SP_08194008_8_8","NO2","Nitrogen dioxide (air)","P1Y-day-min","1 year day min","2021","2.958","ug/m3","86.58","3","Traffic","Urban","2.2222","41.4256","7.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:37:06",""
"Spain","NET_ES209A","CCAA Cataluña","ES1148A","Sant Adrià de Besòs (Olímpic)","SP_08194008_8_8","NO2","Nitrogen dioxide (air)","P1Y-day-max","1 year day max","2021","70.792","ug/m3","86.58","3","Traffic","Urban","2.2222","41.4256","7.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:17:40",""
"Spain","NET_ES209A","CCAA Cataluña","ES1148A","Sant Adrià de Besòs (Olímpic)","SP_08194008_8_8","NO2","Nitrogen dioxide (air)","P1Y-hr-max-per99.79","1 year 99.79 %ile of hourly values in a given year","2021","94.000","ug/m3","86.46","3","Traffic","Urban","2.2222","41.4256","7.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:01:08",""
"Spain","NET_ES209A","CCAA Cataluña","ES1148A","Sant Adrià de Besòs (Olímpic)","SP_08194008_8_8","NO2","Nitrogen dioxide (air)","P1Y-hr-per50","1 year 50 percentile","2021","19.000","ug/m3","86.46","3","Traffic","Urban","2.2222","41.4256","7.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:56:21",""
"Spain","NET_ES209A","CCAA Cataluña","ES1148A","Sant Adrià de Besòs (Olímpic)","SP_08194008_8_8","NO2","Nitrogen dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2021","22.875","ug/m3","86.58","3","Traffic","Urban","2.2222","41.4256","7.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:04:21",""
"Spain","NET_ES209A","CCAA Cataluña","ES1396A","Barcelona (Sants)","SP_08019042_8_8","NO2","Nitrogen dioxide (air)","P1Y-hr-max-per99.79","1 year 99.79 %ile of hourly values in a given year","2021","82.000","ug/m3","85.43","3","Background","Urban","2.1331","41.3788","35.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:01:08",""
"Spain","NET_ES209A","CCAA Cataluña","ES1262A","Sabadell (Gran Via)","SP_08187012_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2021","26.611","ug/m3","85.26","3","Traffic","Urban","2.1014","41.5612","210.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 20:26:07",""
"Spain","NET_ES209A","CCAA Cataluña","ES1262A","Sabadell (Gran Via)","SP_08187012_8_8","NO2","Nitrogen dioxide (air)","P3Y","3 subsequent calendar years mean","2021","29.118","ug/m3","94.31","3","Traffic","Urban","2.1014","41.5612","210.0","Barcelona                                                                       ","ES002K1                                           ","3186049","Mixed E1a/validated and E2a/UTD data AQ e-Reporting","16/11/2021 21:12:00",""
"Spain","NET_ES209A","CCAA Cataluña","ES1262A","Sabadell (Gran Via)","SP_08187012_8_8","NO2","Nitrogen dioxide (air)","P1Y-3hAbove400","3 consecutive hours in exceedance of 400","2021","0.000","count","85.26","3","Traffic","Urban","2.1014","41.5612","210.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:16:23",""
"Spain","NET_ES209A","CCAA Cataluña","ES1262A","Sabadell (Gran Via)","SP_08187012_8_8","NO2","Nitrogen dioxide (air)","P1Y-hr-min","1 year hour min","2021","1.000","ug/m3","85.26","3","Traffic","Urban","2.1014","41.5612","210.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:28:19",""
"Spain","NET_ES209A","CCAA Cataluña","ES1262A","Sabadell (Gran Via)","SP_08187012_8_8","NO2","Nitrogen dioxide (air)","P1Y-hr-max19","1 year hour max19","2021","82.000","ug/m3","85.26","3","Traffic","Urban","2.1014","41.5612","210.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:34:41",""
"Spain","NET_ES209A","CCAA Cataluña","ES1262A","Sabadell (Gran Via)","SP_08187012_7_8","NO","Nitrogen monoxide (air)","P1Y","Annual mean / 1 calendar year","2021","14.791","ug/m3","85.26","3","Traffic","Urban","2.1014","41.5612","210.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 20:26:07",""
"Spain","NET_ES209A","CCAA Cataluña","ES1262A","Sabadell (Gran Via)","SP_08187012_7_8","NO","Nitrogen monoxide (air)","P1Y-hr-min","1 year hour min","2021","1.000","ug/m3","85.26","3","Traffic","Urban","2.1014","41.5612","210.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:28:19",""
"Spain","NET_ES209A","CCAA Cataluña","ES1262A","Sabadell (Gran Via)","SP_08187012_7_8","NO","Nitrogen monoxide (air)","P1Y-hr-max","1 year hour max","2021","219.000","ug/m3","85.26","3","Traffic","Urban","2.1014","41.5612","210.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:38:29",""
"Spain","NET_ES209A","CCAA Cataluña","ES1262A","Sabadell (Gran Via)","SP_08187012_7_8","NO","Nitrogen monoxide (air)","P1Y-hr-per50","1 year 50 percentile","2021","9.000","ug/m3","85.26","3","Traffic","Urban","2.1014","41.5612","210.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:56:21",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_8_8","NO2","Nitrogen dioxide (air)","P1Y-hr-max19","1 year hour max19","2021","67.000","ug/m3","82.19","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:34:41",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_8_8","NO2","Nitrogen dioxide (air)","P1Y-hr-max","1 year hour max","2021","91.000","ug/m3","82.19","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:38:29",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_8_8","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove400","1 year hour exceed 400","2021","0.000","count","82.19","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:35:42",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_8_8","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","2021","0.000","count","82.19","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:25:47",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_8_8","NO2","Nitrogen dioxide (air)","P1Y-day-min","1 year day min","2021","5.375","ug/m3","80.82","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:37:06",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_8_8","NO2","Nitrogen dioxide (air)","P1Y-day-max","1 year day max","2021","43.111","ug/m3","80.82","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:17:40",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_8_8","NO2","Nitrogen dioxide (air)","P1Y-hr-max-per99.79","1 year 99.79 %ile of hourly values in a given year","2021","68.000","ug/m3","82.19","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:01:08",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_8_8","NO2","Nitrogen dioxide (air)","P1Y-hr-per50","1 year 50 percentile","2021","15.000","ug/m3","82.19","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:56:21",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_8_8","NO2","Nitrogen dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2021","17.750","ug/m3","80.82","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:04:21",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_7_8","NO","Nitrogen monoxide (air)","P1Y","Annual mean / 1 calendar year","2021","5.043","ug/m3","82.19","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 20:26:07",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_7_8","NO","Nitrogen monoxide (air)","P1Y-hr-min","1 year hour min","2021","1.000","ug/m3","82.19","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:28:19",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_7_8","NO","Nitrogen monoxide (air)","P1Y-hr-max","1 year hour max","2021","153.000","ug/m3","82.19","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:38:29",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_7_8","NO","Nitrogen monoxide (air)","P1Y-hr-per50","1 year 50 percentile","2021","2.000","ug/m3","82.19","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:56:21",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_14_6","O3","Ozone (air)","summer-avg","Summer mean","2021","54.379","ug/m3","98.11","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:52:57",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_14_6","O3","Ozone (air)","SOMO35","Sum of Ozone Means Over 35 ppb","2021","4116.338","ug/m3","82.19","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:54:14",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_14_6","O3","Ozone (air)","SOMO10","Sum of Ozone Means Over 10 ppb","2021","20072.176","ug/m3","82.19","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:54:30",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_14_6","O3","Ozone (air)","P3Y-dmaxAbove120","Daymax exceed 120 averaged over 3 consecutive years","2021","2.667","count","0.27","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","Mixed E1a/validated and E2a/UTD data AQ e-Reporting","16/11/2021 22:34:57",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_14_6","O3","Ozone (air)","AOT40cmeasured","AOT40c UNCORRECTED for data capture","2021","8944.000","ug/m3","98.91","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:57:57",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_14_6","O3","Ozone (air)","AOT40c-P5Y","AOT40 vegetation protection averaged over 5 years","2021","11472.676","ug/m3","77.77","1","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E1a/validated data AQ e-Reporting","16/11/2021 22:59:31","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=7&Year_from=2021&Year_to=2021&Station=STA_ES1231A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate="
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_14_6","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2021","9042.286","ug/m3","98.91","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:59:48",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_14_6","O3","Ozone (air)","AOT40f","AOT40 for forest protection","2021","14975.343","ug/m3","97.31","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:59:59",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_14_6","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2021","45.138","ug/m3","85.01","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 20:26:07",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_14_6","O3","Ozone (air)","P3Y","3 subsequent calendar years mean","2021","41.618","ug/m3","92.64","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","Mixed E1a/validated and E2a/UTD data AQ e-Reporting","16/11/2021 21:12:00",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_14_6","O3","Ozone (air)","P1Y-hr-min","1 year hour min","2021","0.000","ug/m3","85.01","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:28:19",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_14_6","O3","Ozone (air)","P1Y-hr-max","1 year hour max","2021","151.000","ug/m3","85.01","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:38:29",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_14_6","O3","Ozone (air)","P1Y-hrsAbove240","1 year hour exceed 240","2021","0.000","count","85.01","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:29:07",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_14_6","O3","Ozone (air)","P1Y-hrsAbove180","1 year hour exceed 180","2021","0.000","count","85.01","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:21:53",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_14_6","O3","Ozone (air)","P1Y-dx-max26","1 year daymax max 26","2021","100.375","ug/m3","82.19","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:29:05",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2021","4.000","count","82.19","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:18:32",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_14_6","O3","Ozone (air)","P1Y-dx-avg","1 year daymax average","2021","74.946","ug/m3","82.19","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:20:52",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_14_6","O3","Ozone (air)","P1Y-day-min","1 year day min","2021","5.917","ug/m3","83.84","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:37:23",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_14_6","O3","Ozone (air)","P1Y-dx-max","1 year day max max","2021","136.500","ug/m3","82.19","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:18:14",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_14_6","O3","Ozone (air)","P1Y-day-max","1 year day max","2021","91.000","ug/m3","83.84","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:17:57",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_14_6","O3","Ozone (air)","P1Y-dmax-per93.15","1 year 93.15 percentile daily 8h maximum","2021","101.625","ug/m3","82.19","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:03:34",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_14_6","O3","Ozone (air)","P1Y-hr-per50","1 year 50 percentile","2021","43.000","ug/m3","85.01","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:56:21",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_14_6","O3","Ozone (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2021","47.000","ug/m3","83.84","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:05:08",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_12_8","NOX as NO2","Nitrogen oxides (air)","P1Y","Annual mean / 1 calendar year","2021","26.093","ug/m3","82.19","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 20:26:07",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_12_8","NOX as NO2","Nitrogen oxides (air)","P3Y","3 subsequent calendar years mean","2021","31.571","ug/m3","91.45","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","Mixed E1a/validated and E2a/UTD data AQ e-Reporting","16/11/2021 21:12:00",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_12_8","NOX as NO2","Nitrogen oxides (air)","P1Y-hr-min","1 year hour min","2021","1.000","ug/m3","82.19","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:28:19",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_12_8","NOX as NO2","Nitrogen oxides (air)","P1Y-hr-max","1 year hour max","2021","301.000","ug/m3","82.19","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:38:29",""
"Spain","NET_ES209A","CCAA Cataluña","ES1231A","Sant Cugat del Vallès (parc de Sant Francesc)","SP_08205002_12_8","NOX as NO2","Nitrogen oxides (air)","P1Y-hr-per50","1 year 50 percentile","2021","17.000","ug/m3","82.19","3","Background","Urban","2.0890","41.4768","113.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:56:21",""
"Spain","NET_ES209A","CCAA Cataluña","ES1396A","Barcelona (Sants)","SP_08019042_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2021","20.519","ug/m3","85.43","3","Background","Urban","2.1331","41.3788","35.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 20:26:07",""
"Spain","NET_ES209A","CCAA Cataluña","ES1396A","Barcelona (Sants)","SP_08019042_8_8","NO2","Nitrogen dioxide (air)","P3Y","3 subsequent calendar years mean","2021","25.316","ug/m3","94.53","3","Background","Urban","2.1331","41.3788","35.0","Barcelona                                                                       ","ES002K1                                           ","3186049","Mixed E1a/validated and E2a/UTD data AQ e-Reporting","16/11/2021 21:12:00",""
"Spain","NET_ES209A","CCAA Cataluña","ES1396A","Barcelona (Sants)","SP_08019042_8_8","NO2","Nitrogen dioxide (air)","P1Y-3hAbove400","3 consecutive hours in exceedance of 400","2021","0.000","count","85.43","3","Background","Urban","2.1331","41.3788","35.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:16:23",""
"Spain","NET_ES209A","CCAA Cataluña","ES1396A","Barcelona (Sants)","SP_08019042_8_8","NO2","Nitrogen dioxide (air)","P1Y-hr-min","1 year hour min","2021","1.000","ug/m3","85.43","3","Background","Urban","2.1331","41.3788","35.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:28:19",""
"Spain","NET_ES209A","CCAA Cataluña","ES1396A","Barcelona (Sants)","SP_08019042_8_8","NO2","Nitrogen dioxide (air)","P1Y-hr-max19","1 year hour max19","2021","81.000","ug/m3","85.43","3","Background","Urban","2.1331","41.3788","35.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 22:34:41",""
"Spain","NET_ES209A","CCAA Cataluña","ES1396A","Barcelona (Sants)","SP_08019042_8_8","NO2","Nitrogen dioxide (air)","P1Y-hr-max","1 year hour max","2021","114.000","ug/m3","85.43","3","Background","Urban","2.1331","41.3788","35.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:38:29",""
"Spain","NET_ES209A","CCAA Cataluña","ES1396A","Barcelona (Sants)","SP_08019042_8_8","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove400","1 year hour exceed 400","2021","0.000","count","85.43","3","Background","Urban","2.1331","41.3788","35.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:35:42",""
"Spain","NET_ES209A","CCAA Cataluña","ES1396A","Barcelona (Sants)","SP_08019042_8_8","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","2021","0.000","count","85.43","3","Background","Urban","2.1331","41.3788","35.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:25:47",""
"Spain","NET_ES209A","CCAA Cataluña","ES1396A","Barcelona (Sants)","SP_08019042_8_8","NO2","Nitrogen dioxide (air)","P1Y-day-min","1 year day min","2021","4.292","ug/m3","85.48","3","Background","Urban","2.1331","41.3788","35.0","Barcelona                                                                       ","ES002K1                                           ","3186049","E2a/UTD AQ e-Reporting","16/11/2021 21:37:06",""
